ROUND_HOLE_ID,TERRAIN_DESCR,ROUND_SHOT_ID,FAIRWAY_FLAG,FAIRWAY_RIGHT_FLAG,FAIRWAY_LEFT_FLAG,RCVR_SHOT_FLAG,STROKE_GAINED,START_TO_CG_DIST,END_TO_CG_DIST,START_TERRAIN_ID,END_TERRAIN_ID,SHOT_DIST,FAIRWAY_BOUNDS_DIST,PENALTY_CNT,IGNORE_FLAG,RCVR_REQUIRED_FLAG,FP_OR_MISSED_FLAG,LEFT_FLAG,RIGHT_FLAG,CENTER_LINE_DIST,SRC_KEY,DML_INS_DT,DML_INS_BATCH,DML_UPD_DT,DML_UPD_BATCH,DML
7124379,rough,33339257,F,F,T,,-0.515233994,423.8640137,255.0859985,1,2,209.8589935,15.01519966,0,F,,F,T,F,30.54940033,768610-17-1,5/1/2017 3:38:01  AM ,,5/2/2017 3:32:19  AM ,,U
6351214,fairway,29838900,T,F,F,T,-0.725759983,136.8099976,88.69960022,2,5,49.06819916,7.175930023,0,F,,F,T,F,2.713200092,673754-18-2,3/11/2017 6:03:14  AM ,,3/12/2017 5:34:23  AM ,,U
7172092,rough,33487925,F,F,T,,0.113508999,358.3890076,114.4800034,1,2,244.5540009,7.109769821,0,F,,F,T,F,26.9708004,774081-8-1,5/4/2017 6:26:22  AM ,,5/5/2017 10:10:35  AM ,,U
9586093,rough,44413751,F,T,F,T,-0.566672981,269.9869995,209.8739929,2,2,64.90049744,5.900229931,0,F,,F,F,T,2.927639961,1059500-11-2,8/13/2017 5:25:17  AM ,,8/20/2017 10:57:33  AM ,,U
9599206,rough,44368555,F,F,T,,-0.130072996,370.5390015,174.5619965,1,2,200.2810059,4.749650002,0,F,T,F,T,F,16.79120064,1058625-12-1,8/14/2017 5:20:21  AM ,,8/20/2017 10:57:33  AM ,,U
8913381,rough,41309193,F,F,T,,-0.176871002,463.4679871,250.4440002,1,2,213.0540009,7.162990093,0,F,T,F,T,F,23.49640083,983560-18-1,7/16/2017 5:35:09  AM ,,7/17/2017 5:37:49  AM ,,U
6686555,rough,31310622,F,F,T,,-0.0580393,303.6159973,110.8130035,1,2,214.9909973,23.29820061,0,F,,F,T,F,38.34230042,719096-16-1,4/9/2017 8:41:01  AM ,,4/10/2017 6:18:42  AM ,,U
10902616,rough,50152492,F,T,F,,-0.171263993,499.1480103,283.70401,1,2,215.8009949,16.45800018,0,F,T,F,F,T,31.5807991,1204432-5-1,10/14/2017 5:54:28  AM ,,10/15/2017 10:55:08  AM ,,U
9599554,rough,44409772,F,T,F,,-0.276277989,334.019989,182.7050018,1,2,165.1690063,17.12339973,0,F,T,F,F,T,29.84959984,1058625-7-1,8/14/2017 5:20:21  AM ,,8/20/2017 10:57:33  AM ,,U
9599206,sand,44434704,F,F,T,T,-0.951849997,174.5619965,56.42670059,2,4,118.1740036,5.615330219,0,F,,F,T,F,12.45740032,1058625-12-2,8/14/2017 5:20:21  AM ,,8/20/2017 10:57:33  AM ,,U
7498421,rough,35038857,F,T,F,,0.00511401,350.0880127,137.3990021,1,2,213.1150055,19.8871994,0,F,T,F,F,T,29.57979965,812942-18-1,5/21/2017 6:24:49  AM ,,5/22/2017 7:11:40  AM ,,U
8108847,sand,37795748,F,F,T,,-0.452897012,377.4760132,179.2059937,1,4,206.7599945,3.867549896,0,F,,F,T,F,15.19050026,892871-6-1,6/16/2017 7:59:06  AM ,,6/17/2017 10:59:49  AM ,,U
10937522,sand,50371391,F,F,T,,-0.396761,366.0799866,172.720993,1,4,199.548996,4.278550148,0,F,,F,T,F,16.99959946,1208992-8-1,10/16/2017 6:31:08  AM ,,10/17/2017 5:50:15  AM ,,U
10323357,rough,47661134,F,F,T,,0.157867998,348.3680115,90.85240173,1,2,264.3559875,7.843739986,0,F,,F,T,F,19.64539909,1141272-7-1,9/13/2017 10:16:29  AM ,,9/14/2017 6:37:51  AM ,,U
6972746,rough,32727856,F,F,T,,-0.025039401,352.696991,148.9019928,1,2,210.1750031,6.100259781,0,F,,F,T,F,18.45800018,752259-6-1,4/24/2017 3:49:09  AM ,,4/25/2017 3:39:10  AM ,,U
9583757,rough,44366485,F,T,F,,-0.458783001,455.7430115,277.8590088,1,2,182.0850067,11.70960045,0,F,T,F,F,T,26.57799911,1059500-1-1,8/13/2017 5:25:17  AM ,,8/20/2017 10:57:33  AM ,,U
6961491,fairway,32565734,T,F,F,T,-0.208983004,209.8809967,70.90740204,2,5,144.4940033,3.835530043,0,F,,F,T,F,5.716020107,751109-13-2,4/23/2017 3:46:03  AM ,,4/24/2017 3:49:09  AM ,,U
8269837,rough,38460333,F,T,F,T,-0.842652977,140.8890076,110.9680023,2,2,29.96850014,13.05249977,0,F,,F,F,T,34.54240036,911416-4-2,6/22/2017 5:30:51  AM ,,6/23/2017 7:29:20  AM ,,U
6917603,sand,32365329,F,F,T,,-0.274484992,330.4259949,96.52619934,1,4,234.9080048,4.067359924,0,F,,F,T,F,16.52540016,745636-1-1,4/21/2017 3:33:06  AM ,,4/22/2017 3:36:24  AM ,,U
10330716,rough,47640635,F,F,T,,-0.193832994,341.5700073,174.3730011,1,2,178.3059998,5.914969921,0,F,,F,T,F,23.27370071,1140803-2-1,9/13/2017 10:16:29  AM ,,9/14/2017 6:37:51  AM ,,U
8860022,rough,41128894,F,F,T,,-0.509751976,401.3330078,242.7769928,1,2,206.7230072,6.055540085,0,F,T,F,T,F,21.32489967,977483-6-1,7/15/2017 5:35:11  AM ,,7/16/2017 5:35:09  AM ,,U
9844568,rough,45466163,F,F,T,,-0.229776993,418.0369873,213.8070068,1,2,217.2059937,4.920639992,0,F,,F,T,F,25.30739975,1085847-7-1,8/23/2017 5:27:57  AM ,,8/24/2017 5:35:19  AM ,,U
9599952,rough,44380482,F,F,T,,-0.223895997,491.2019958,285.3190002,1,2,210.6410065,22.0904007,0,F,T,F,T,F,34.15019989,1056889-9-1,8/13/2017 5:25:17  AM ,,8/20/2017 10:57:33  AM ,,U
8273558,rough,38485852,F,F,T,,-0.52363503,357.7460022,231.9989929,1,2,129.6340027,4.390789986,0,F,T,F,T,F,14.25399971,911416-13-1,6/22/2017 5:30:51  AM ,,6/23/2017 7:29:20  AM ,,U
9526135,sand,44039101,F,F,T,,-0.271580994,407.3089905,173.1089935,1,4,239.7330017,6.768929958,0,F,,F,T,F,16.3987999,1050720-11-1,8/10/2017 5:25:51  AM ,,8/20/2017 10:57:33  AM ,,U
8131943,rough,37901695,F,F,T,T,-0.718356013,146.3000031,75.07790375,2,2,80.3003006,42.45569992,0,F,,F,T,F,51.78290176,896856-8-2,6/17/2017 10:59:49  AM ,,6/19/2017 10:10:43  AM ,,U
6977883,rough,32651378,F,F,T,,-0.0780074,309.7789917,126.211998,1,2,198.9199982,14.68659973,0,F,T,F,T,F,28.37290001,752259-16-1,4/24/2017 3:49:09  AM ,,4/25/2017 3:39:10  AM ,,U
8257943,rough,38493242,F,F,T,,-0.776616991,332.4760132,251.3670044,1,2,81.11139679,58.56309891,0,F,,F,T,F,8.188770294,910900-8-1,6/22/2017 5:30:51  AM ,,6/23/2017 7:29:20  AM ,,U
8849028,rough,41009197,F,T,F,T,-0.504566014,195.8639984,84.04850006,2,2,112.2549973,1.689829946,0,F,,F,F,T,8.991620064,975860-15-2,7/14/2017 5:45:09  AM ,,7/15/2017 5:35:11  AM ,,U
10941692,rough,50442096,F,F,T,,-0.00190293,385.1799927,158.1790009,1,2,250.4700012,34.91609955,0,F,T,F,T,F,48.60599899,1208992-18-1,10/16/2017 6:31:08  AM ,,10/17/2017 5:50:15  AM ,,U
10952632,sand,50442644,F,F,T,,-0.406275004,363.4200134,168.8249969,1,4,200.0460052,3.969399929,0,F,,F,T,F,16.33410072,1208972-8-1,10/16/2017 6:31:08  AM ,,10/17/2017 5:50:15  AM ,,U
10373494,rough,47828755,F,T,F,,-0.267127991,375.1380005,192.5789948,1,2,198.1230011,23.02779961,0,F,T,F,F,T,35.32170105,1146081-10-1,9/16/2017 5:51:26  AM ,,9/17/2017 5:36:00  AM ,,U
9586093,rough,44424412,F,F,T,,-0.962940991,328.9830017,269.9869995,1,2,59.44609833,69.60469818,0,F,T,F,T,F,14.7972002,1059500-11-1,8/13/2017 5:25:17  AM ,,8/20/2017 10:57:33  AM ,,U
8180054,rough,38065125,F,T,F,T,-0.28639099,271.3729858,178.3939972,2,2,96.9265976,12.04520035,0,F,,F,F,T,23.57369995,899090-5-2,6/18/2017 9:26:09  AM ,,6/19/2017 10:10:43  AM ,,U
6977878,rough,32644089,F,F,T,,-0.34958899,320.9989929,190.3399963,1,2,132.3619995,19.92650032,0,F,T,F,T,F,30.68260002,752259-2-1,4/24/2017 3:49:09  AM ,,4/25/2017 3:39:10  AM ,,U
7169576,rough,33480982,F,T,F,T,0.189181998,297.480011,97.40840149,2,2,202.7610016,1.778249979,0,F,,F,F,T,14.76029968,774081-4-3,5/4/2017 6:26:22  AM ,,5/5/2017 10:10:35  AM ,,U
6944858,rough,32532617,F,F,T,,-0.441078991,309.2569885,195.1340027,1,2,114.9629974,28.40169907,0,F,T,F,T,F,31.2602005,751109-2-1,4/23/2017 3:46:03  AM ,,4/24/2017 3:49:09  AM ,,U
8691534,rough,40301590,F,F,T,T,-0.736433029,207.598999,181.3569946,2,2,28.78129959,18.59379959,0,F,,F,T,F,30.30260086,959076-12-2,7/8/2017 11:55:29  AM ,,7/9/2017 5:29:07  AM ,,U
8135484,rough,37857578,F,F,T,,-0.564217985,442.5979919,288.1860046,1,2,191.0720062,12.59710026,0,F,T,F,T,F,28.02260017,895452-17-1,6/17/2017 10:59:49  AM ,,6/18/2017 9:26:09  AM ,,U
9619736,rough,44580592,F,F,T,,-0.104661003,503.5469971,275.3710022,1,2,247.7489929,0.738556981,0,F,T,F,T,F,14.1257,1062047-5-1,8/14/2017 5:20:21  AM ,,8/20/2017 10:57:33  AM ,,U
8836141,sand,41023097,F,F,T,,0.073476903,276.3900146,27.75169945,1,4,248.848999,16.41699982,0,F,,F,T,F,22.32060051,975860-12-1,7/14/2017 5:45:09  AM ,,7/15/2017 5:35:11  AM ,,U
7172094,rough,33520817,F,F,T,,-0.058990799,327.0190125,138.201004,1,2,200.9429932,8.234970093,0,F,,F,T,F,22.17359924,774081-16-1,5/4/2017 6:26:22  AM ,,5/5/2017 10:10:35  AM ,,U
11333146,fairway,52145508,T,F,F,,-0.245646998,457.8760071,264.7390137,1,5,193.177002,7.373040199,0,F,,F,F,T,3.380379915,1251463-4-1,11/16/2017 8:50:49  AM ,,11/17/2017 6:51:44  AM ,,U
9756132,rough,44975675,F,T,F,T,-0.458606005,200.5099945,101.5130005,2,2,99.02179718,12.14290047,0,F,,F,F,T,26.21890068,1078476-13-2,8/20/2017 10:57:33  AM ,,8/21/2017 5:37:16  AM ,,U
6500149,rough,30460935,F,T,F,,-0.240567997,481.5969849,273.5859985,1,2,211.3079987,4.041460037,0,F,T,F,F,T,23.27960014,692605-7-1,3/25/2017 5:31:54  AM ,,3/26/2017 5:40:50  AM ,,U
10341842,fairway,47679281,T,F,F,T,-0.464628011,217.3650055,155.75,2,5,62.19919968,2.524919987,0,F,,F,F,T,16.03300095,1142725-1-2,9/14/2017 6:37:51  AM ,,9/15/2017 5:57:17  AM ,,U
